original_sentence,dyslexic_sentence,error_type,correct_audio_path,dyslexic_audio_path
කිසිවෙකුට නොකියමි.,කිශිවෙතුට නොතියමි.,substitution,asr_sinhala/data/fe/fea82178cb.flac,
මේක නොදන්න දෙමළ බාල පරම්පරාව,මේත නොදන්න දෙමළ බාල බරම්බරාව,substitution,asr_sinhala/data/b4/b40b64c28c.flac,
තවත් මේ වගේ කතා රාශියක් තියෙනවා.,තවත් මේ වගේ කතා ාරශියක් තියෙනවා.,reversal,asr_sinhala/data/f1/f15e5f0ddf.flac,
එහෙත් කෙනෙකු දහම රැක ගැනීම,එහෙත් කෙෙනකු දහම රැක ගැනීම,reversal,asr_sinhala/data/7f/7f419aaeb0.flac,
ඔබට අර සියලු දේවල් ලැබේවි.,ඔබට අර සියල දේවල් ලැබේවි.,omission,asr_sinhala/data/35/3549c709ce.flac,
රංගන ශිල්පිණියකගේ භුමිකාවේ සිටය.,රංනග ශිල්පිණියකගේ භුමිකාවේ සිටය.,reversal,asr_sinhala/data/cb/cb44bbaaca.flac,
අචේලකස්සප නම් පිරිවැජියෙකු අරභයා,අචේලකස්සප නම් පිරිවැජියෙකු රඅභයා,reversal,asr_sinhala/data/e0/e0bf74c124.flac,
වන සංරක්ෂණ දෙපාර්තමේන්තුව විසින් සිදුකර තිබෙනවා.,වන සංරක්ෂණ දෙපාල්තමේන්තුව විසින් ශිදුකර තිබෙනවා.,substitution,asr_sinhala/data/fd/fdf35d8cdf.flac,
දෙවියන් අතරත්,දෙවියන ්අතරත්,reversal,asr_sinhala/data/ea/ea400f82ad.flac,
අම්මලා මගෙන් අහන්නෙත් නැතුව,අම්මලා ගෙන් අහන්නෙත් නැතුව,omission,asr_sinhala/data/46/46fd05b93c.flac,
හරි ඒක අනවශ්‍ය විදිහට අගේ කරනවා.,හරි ඒක අනවශ්‍ය විදිහට අගේ කරනාව.,reversal,asr_sinhala/data/36/3664705baf.flac,
සිංහලබෞද්ධ දේශපාලනය සඳහා,ශිංහලබෞද්ධ දේශපාලනය ශඳහා,substitution,asr_sinhala/data/9a/9af0034a44.flac,
සමාජය තනමින් පුද්ගලයාත්,සමාජය තනමින් බුද්ගලයාත්,substitution,asr_sinhala/data/50/502475eab8.flac,
මේ බුදුසසුනේ සෙන්පතියා වශයෙන් හඳුන්වන ලද්දේ,මේ බුදුසසුනේ සෙන්පතියා වශයනේ හඳුන්වන ලද්දේ,reversal,asr_sinhala/data/9e/9e4019d14a.flac,
එයා එහෙම කිව්ව,එයා එහෙම තිව්ව,substitution,asr_sinhala/data/04/04c4a1e969.flac,
ඔය අනුකම්පාව නැහැ.,ඔය අනුකමපාව නැහැ.,omission,asr_sinhala/data/9d/9d2efa6b6d.flac,
භාග්‍යවතුන් වහන්සේ මේ ශාසනය පිහිටුවා වදාළේ,භාග්ය‍වතුන් වහන්සේ මේ ශාසනය පිහිටුවා වදාළේ,reversal,asr_sinhala/data/53/53761dce95.flac,
තරහ යන බව තේරුම් ගනිමින්,තලහ යන බව තේරුම් ගනිමින්,substitution,asr_sinhala/data/72/72c107645a.flac,
බෞද්ධ ඉගැන්වීම් අනුව සලකා බලන විට,බෞදධ ඉගැන්වීම් අනුව සලකා බලන විට,omission,asr_sinhala/data/31/3162b432cc.flac,
ආර්ථික පීඩනය හා දේශපාලන පීඩනය ඊට වඩා ප්‍රමුඛ වන්නේ නැත්ද?,ආල්ථිත පීඩනය හා දේශපාලන පීඩනය ඊට වඩා බ්‍රමුඛ වන්නේ නැත්ද?,substitution,asr_sinhala/data/c8/c8eb95c393.flac,
උපක්‍රම භාවිතා කළොත්,උපක්‍ලම භාවිතා කළොත්,substitution,asr_sinhala/data/08/0858c96a21.flac,
මාරාන්තික වේගයේ හය වැන්න,මාරානතික වේගයේ හය වැන්න,omission,asr_sinhala/data/7f/7f712eeb1d.flac,
පූජ්‍ය මාදුළුවාවේ සෝභිත හිමියෝ මෙසේද ප්‍රකාශ කළහ,පූජ්‍ය මාදුළුවාවේ සෝභිත හමිියෝ මෙසේද ප්‍රකාශ කළහ,reversal,asr_sinhala/data/49/4994255e54.flac,
බුද්ධාගම ගැන වැඩිය දන්නේ නැහැ.,බුද්ධාගම ැන වැඩිය දන්නේ නැහැ.,omission,asr_sinhala/data/bd/bda1d8a436.flac,
ඒ අයට ප්‍රශ්නයක් නෑ කියන එකනම්,ඒ අයට ප්‍රශ්නයත් නෑ කියන එකනම්,substitution,asr_sinhala/data/b4/b45ae6ded2.flac,
කොත් වහන්සේ පලඳවන පූජෝත්සව අවස්ථාවේදී,කොත් වහන්සේ පලඳවන පූජෝත්සවඅවස්ථාවේදී,omission,asr_sinhala/data/54/54b87fae4d.flac,
ඊට පස්සෙ අලියගෙ හැසිරීමේ කතාව,ඊටප ස්සෙ අලියගෙ හැසිරීමේ කතාව,reversal,asr_sinhala/data/c6/c65d4973b2.flac,
"ටිකක් සිංදු කියන එක නවත්තන්නලු""","ටික් සිංදු කියන එක නවත්තන්නලු""",omission,asr_sinhala/data/c7/c7f8a67152.flac,
සිරකරුවන් නිදහස් කිරීම,සිරකරුවන් නිහස් කිරීම,omission,asr_sinhala/data/9e/9e146cfae3.flac,
"මංගල, සුමන, රේවත හා සෝභිත යන බුදුවරුන්","මංගල, සුමන, ලේවත හා සෝභිත යන බුදුවරුන්",substitution,asr_sinhala/data/39/3946980d8d.flac,
වෙහෙර විහාර වෙත ඇදෙන බැතිමතුන් සුන්දර දර්ශනයකි.,වෙහෙර විහාර වෙත ඇදෙන බැතිතුන් සුන්දර දර්ශනයකි.,omission,asr_sinhala/data/19/19d53fb3ef.flac,
අරහත් මාර්ගයේ ගමන් කරන කෙනා,අරහත් මාර්ගය ේගමන් කරන කෙනා,reversal,asr_sinhala/data/fb/fb90dabda1.flac,
අලියා ආසියාවේ හා අප්‍රිකාවේ සිටින,අලියා ආසියාවේ හා අඉප්‍රිකාවේ සිටින,insertion,asr_sinhala/data/ba/ba85c9a422.flac,
කදිම උපමාවක් ද යොදා ගනිමිනි.,කදිම උපමාවත් ද යොදා ගනිමිනි.,substitution,asr_sinhala/data/ff/ff6b186625.flac,
සම්මුඛ පරීක්ෂණයක් හරහා ආ යුතු පිළිවෙළටයි,සම්මුඛ පරීක්ෂණයක් හරහා ආ යුතු පිළිෙවළටයි,reversal,asr_sinhala/data/1b/1b6b31afef.flac,
කර්මයෙන් මගහැර යා හැකි බවයි.,කරම්යෙන් මගහැර යා හැකි බවයි.,reversal,asr_sinhala/data/dc/dc37475632.flac,
එකක් නම්,එක් නම්,omission,asr_sinhala/data/86/8630ba24de.flac,
ඉන්ඩ වෙන්නෙ.,ඉන්ඩ වෙන්න.,omission,asr_sinhala/data/0b/0bdd113089.flac,
හුදු ආගමික සංකේතයක්,හුදු ආගමික සංකේතකය්,reversal,asr_sinhala/data/c0/c08f449cd8.flac,
අපේ රටේ පවතින නීති,අපේ රේ පවතින නීති,omission,asr_sinhala/data/bf/bf3c1d8f7d.flac,
නකුල මවුපිය දෙදෙනාගෙන්,නතුල මවුපිය දෙදෙනාගෙන්,substitution,asr_sinhala/data/f0/f027170519.flac,
කතරගම දෙවියන්ද එක් වූ බව දැකගත හැකිවන්නේ,කතරගම දෙවියන්ද එක් වූ වබ දැකගත හැකිවන්නේ,reversal,asr_sinhala/data/e6/e6b88814c8.flac,
මෙම දහම තමන්ගේ ගැල විජ්ජාවට,මෙම දහම තමන්දේ දැල විජ්ජාවට,substitution,asr_sinhala/data/24/244c231ecb.flac,
ක්‍රියාකාරී කාර්යභාරයක් ඉටු කළේය,්ක‍රියාකාරී කාර්යභාරයක් ඉටු කළේය,reversal,asr_sinhala/data/81/81297c669f.flac,
පෙත්සමක්‌ සකස්‌ කොට,පේතසමක්‌ සකස්‌ කොට,reversal,asr_sinhala/data/15/154468e719.flac,
ගරු අධිකරණයේ අවධානයට යොමු කරනවා.,ගරු අධිකරණයේ අවධානයඩ යොමු තරනවා.,substitution,asr_sinhala/data/e9/e9d55f5c0d.flac,
ජීවත් වූ මොවුන්ගේ ස්වයං ප්‍රභාස්වරය,ජීවත් වූ මොවුන්ගේ ස්වයං ඉප්‍රභාස්වරය,insertion,asr_sinhala/data/44/446a3492a3.flac,
පර්යේෂකයන් කටයුතු කරයි,පර්යේෂකය්න කටයුතු කරයි,reversal,asr_sinhala/data/05/05ed25490a.flac,
ඉපදීමට ඉඩ ඇත.,ඉබදීමට ඉඩ ඇත.,substitution,asr_sinhala/data/39/3933403ac1.flac,
ආදිවාසීන්ට නිදහසේ ජීවත්වෙන්න ඉඩදෙන්න කියලා.,ආදිවාසීන්ට නිදහේ ජීවත්වෙන්න ඉඩදෙන්න කියලා.,omission,asr_sinhala/data/5a/5a8222a3b4.flac,
පසු කලෙක ඈ සිතුවත්,පසු කලෙක ඈ සිතුව්,omission,asr_sinhala/data/b6/b6662ec740.flac,
වළාකුළු අතරින් මතු වුණේ ඉදිබුවෙක්.,වලාකුලු අතලින් මතු වුණේ ඉදිබුවෙක්.,substitution,asr_sinhala/data/26/264abb8f53.flac,
ස්වාමිනී මට ගොඩක් පින් කරන්න,ඉස්වාමිනී මට ගොඩක් පින් කරන්න,insertion,asr_sinhala/data/d0/d0f77bdab6.flac,
දෙවැන්න ජනමත විචාරණයක් මගින්,දෙවනැ්න ජනමත විචාරණයක් මගින්,reversal,asr_sinhala/data/e8/e87079e542.flac,
දෙවන ලෝක යුද්ධයට පසුවය.,දෙවන ලෝක යු්දධයට පසුවය.,reversal,asr_sinhala/data/6e/6ec3a91290.flac,
මේකෙ කථාව මොකක්ද,මේකෙ කථාව මොකත්ද,substitution,asr_sinhala/data/30/304180ed6c.flac,
දඬුවම් විඳින කොට,දඬුවම්ව ිඳින කොට,reversal,asr_sinhala/data/7c/7c0b0f4866.flac,
මිහිඳු මහරහතන් වහන්සේ සම්මුඛ විය.,මිහිඳු මහරහතන වහන්සේ සම්මුඛ විය.,omission,asr_sinhala/data/09/09ed8d700a.flac,
දැරීමට සිදුවෙයි.,දැරීමට සිදුවයෙි.,reversal,asr_sinhala/data/b5/b559276468.flac,
හිටියේ ඇඳන් යට හැංගිලාද?,හිටියේ ඇඳන් යට හැංගිලද?,omission,asr_sinhala/data/0c/0c22cc8f9e.flac,
නමුත් කොහෙද තියෙන්නේ,නමුත් කොහෙද තයෙන්නේ,omission,asr_sinhala/data/e6/e6292dbaec.flac,
සියලු හර පද්ධතීන් අකා මකා,සිලයු හර පද්ධතීන් අකා මකා,reversal,asr_sinhala/data/6c/6c062e52b1.flac,
එතකොට හම්බවෙනවා,එතකොට හ්මබවෙනවා,reversal,asr_sinhala/data/4b/4b3eb453e2.flac,
